id,price
54799,87659.81373939292
54800,32367.276691484592
54801,23153.819612447685
54802,13333.406562637198
54803,45701.69402745276
54804,13333.406562637198
54805,29864.18462972649
54806,38180.80578311401
54807,53489.88886388041
54808,41821.675390518314
54809,47882.65859417867
54810,39544.2662547066
54811,16955.74281861255
54812,20480.745318328427
54813,15427.057301402983
54814,24619.175873625503
54815,30481.603350602145
54816,15852.364936655145
54817,52892.73262971839
54818,41821.675390518314
54819,25256.263642358626
54820,36266.65019385907
54821,19956.61563060254
54822,24366.645945184126
54823,31957.835368492277
54824,83495.81538212903
54825,30342.71690515143
54826,61892.38809189456
54827,63421.073609104125
54828,38189.11444353306
54829,44847.66218475442
54830,16471.022500789582
54831,25420.623535002484
54832,69192.11035617092
54833,43994.076525580516
54834,26057.176601103503
54835,24619.175873625503
54836,45113.84536289655
54837,18621.178167937254
54838,16334.27937462719
54839,32147.03869992685
54840,40434.81556665878
54841,41650.57092955056
54842,124532.91191532275
54843,55393.744465516465
54844,64600.867548007736
54845,46565.4417431559
54846,28571.650072096512
54847,16102.2197939193
54848,16102.2197939193
54849,37681.59575787722
54850,35380.2678974427
54851,63689.92341930965
54852,15522.367049995732
54853,233343.11092175625
54854,62024.48806998494
54855,17767.655143244006
54856,50729.44010041979
54857,14998.841911961901
54858,16955.74281861255
54859,27086.058884327187
54860,16102.2197939193
54861,32764.12064210595
54862,23249.558549610534
54863,47882.65859417867
54864,15852.364936655145
54865,14998.841911961901
54866,33721.14435874857
54867,31094.08765278914
54868,38010.18245887038
54869,56065.68102040827
54870,62024.48806998494
54871,69192.11035617092
54872,43718.66023691477
54873,13333.406562637198
54874,59257.07525184023
54875,31177.196504410727
54876,16334.27937462719
54877,22767.214923068394
54878,21972.91371666603
54879,24317.24565304508
54880,64986.04920235606
54881,24949.313816121157
54882,33413.14229978216
54883,23579.12724769985
54884,24567.100510309236
54885,22487.45041107652
54886,89007.21469065711
54887,42932.88079617064
54888,84330.44022927737
54889,18849.489830353406
54890,43718.66023691477
54891,40317.773291761274
54892,133406.43451543862
54893,27401.125967058535
54894,16102.2197939193
54895,43631.02763005401
54896,29189.02213721017
54897,16955.74281861255
54898,18621.178167937254
54899,13333.406562637198
54900,18677.78497065713
54901,17342.347507991843
54902,49314.74422836882
54903,67526.67500684621
54904,81600.87578907383
54905,22196.06281677381
54906,65086.508958428836
54907,40949.847005632655
54908,38439.28445836083
54909,18621.178167937254
54910,65086.508958428836
54911,13333.406562637198
54912,14186.92958733045
54913,26225.32934905311
54914,20549.605236677035
54915,70907.45110238233
54916,22232.88248513257
54917,16955.74281861255
54918,24317.24565304508
54919,27042.964554886945
54920,39819.91611178739
54921,16102.2197939193
54922,13333.406562637198
54923,75644.97953325312
54924,46795.411005189606
54925,34799.185908371415
54926,34859.15592177636
54927,35424.27782353729
54928,40434.81556665878
54929,19103.092605909293
54930,27086.058884327187
54931,66536.50690093714
54932,35278.32002508496
54933,14186.92958733045
54934,14998.841911961901
54935,57165.253685501106
54936,22858.430775708053
54937,36872.170895842595
54938,60825.46987564121
54939,81600.87578907383
54940,42485.85719279949
54941,16832.13655460108
54942,18291.180281277837
54943,32383.14300374444
54944,14186.92958733045
54945,65584.36613840272
54946,70907.45110238233
54947,63421.073609104125
54948,25901.089648881796
54949,49515.45709649519
54950,22196.06281677381
54951,52677.054952011145
54952,60637.90379043173
54953,42753.948811507966
54954,16350.222116629031
54955,142467.8155371417
54956,42854.912521211634
54957,19956.61563060254
54958,26747.339307371287
54959,17780.792005394927
54960,65028.11199890697
54961,32111.28886601316
54962,18815.309969003723
54963,67249.80148772745
54964,17767.655143244006
54965,45888.70297250002
54966,45038.04172496711
54967,25802.836840814405
54968,41286.838998455765
54969,32130.83243316209
54970,57059.179814841176
54971,82433.77520977228
54972,43151.66385100625
54973,40438.57367592182
54974,20385.00638116558
54975,14998.841911961901
54976,25237.83343775994
54977,23283.738410960217
54978,36813.68676102218
54979,18621.178167937254
54980,46565.4417431559
54981,29185.388705204932
54982,16102.2197939193
54983,37489.54296095625
54984,65086.508958428836
54985,22651.810303720376
54986,38506.6781224849
54987,50729.44010041979
54988,49737.0019432825
54989,19769.465048541635
54990,26591.701105023913
54991,60058.7628854618
54992,19998.401691786286
54993,50729.44010041979
54994,16955.74281861255
54995,69192.11035617092
54996,24366.645945184126
54997,14573.534276709739
54998,39561.98654960815
54999,28337.532807889078
55000,53036.806119629524
55001,60922.51060116494
55002,91544.57662476397
55003,24432.650272393097
55004,43970.3843070619
55005,65001.86710133526
55006,33778.32812972623
55007,31394.189054417227
55008,148965.5170571452
55009,84622.82396780384
55010,64402.033042780655
55011,58776.45301884172
55012,25420.623535002484
55013,63689.92341930965
55014,25895.331462393693
55015,48071.56659395779
55016,52892.73262971839
55017,14668.844025302482
55018,36354.73323787505
55019,76268.30133536345
55020,29383.562396727968
55021,22858.430775708053
55022,71337.62710941839
55023,50729.44010041979
55024,44419.38416083268
55025,19956.61563060254
55026,24567.100510309236
55027,44249.685194188445
55028,33721.14435874857
55029,78221.45618523873
55030,50721.075632598295
55031,23463.722628351832
55032,36354.73323787505
55033,76270.97800330026
55034,51750.418554556956
55035,16955.74281861255
55036,34703.34692759397
55037,23456.516117771003
55038,27560.766811718397
55039,13333.406562637198
55040,45985.67374778221
55041,44917.24134080656
55042,95940.79742343033
55043,17342.347507991843
55044,32733.171096139187
55045,37518.704859875514
55046,16955.74281861255
55047,32340.512705322013
55048,28650.400291796297
55049,16334.27937462719
55050,29811.777786169052
55051,70672.21835958716
55052,44354.55274802458
55053,42150.586714158904
55054,78618.97786148086
55055,17767.655143244006
55056,44151.2925421242
55057,43813.863458849155
55058,26232.53585963394
55059,45985.67374778221
55060,30717.707654419737
55061,43718.66023691477
55062,18621.178167937254
55063,17437.65725658459
55064,57059.179814841176
55065,30083.183778025454
55066,39907.16730526684
55067,30465.39708383738
55068,97504.81794986755
55069,16762.49476406827
55070,27573.90367386932
55071,65086.508958428836
55072,17187.802399320433
55073,63421.073609104125
55074,36813.68676102218
55075,30774.333386398583
55076,18621.178167937254
55077,19531.307995350377
55078,58690.50346351244
55079,19956.61563060254
55080,34577.1139217826
55081,65086.508958428836
55082,84075.09118654081
55083,83711.78266514292
55084,70617.23346028608
55085,18621.178167937254
55086,38537.606245167306
55087,51670.042732158174
55088,27086.058884327187
55089,81854.01073652174
55090,17187.802399320433
55091,43215.25660211173
55092,52892.73262971839
55093,14186.92958733045
55094,67730.30222075242
55095,39052.862159236196
55096,36483.68887436276
55097,23153.819612447685
55098,62024.48806998494
55099,43121.22020411377
55100,49262.62051059202
55101,54434.87935215395
55102,27583.91606430108
55103,27100.20646800204
55104,46565.4417431559
55105,41396.367755266154
55106,14186.92958733045
55107,22858.430775708053
55108,39819.91611178739
55109,50729.44010041979
55110,14186.92958733045
55111,45701.69402745276
55112,72201.37482512153
55113,42854.912521211634
55114,70672.21835958716
55115,36354.73323787505
55116,79037.11456664554
55117,17940.76290024904
55118,39123.54646915717
55119,51374.5747218219
55120,36181.955531064275
55121,15852.364936655145
55122,18621.178167937254
55123,67529.20163905168
55124,35478.7864391457
55125,70055.3172427983
55126,17342.347507991843
55127,81600.87578907383
55128,52895.18145757728
55129,59222.47234413977
55130,50721.075632598295
55131,71355.4028854695
55132,67249.80148772745
55133,24559.893999728407
55134,67272.82315264351
55135,61567.83403316684
55136,38154.48076246268
55137,18291.180281277837
55138,25776.504811485087
55139,32796.27395310988
55140,23436.19053084635
55141,25420.623535002484
55142,36483.68887436276
55143,32130.83243316209
55144,30255.961484836247
55145,29853.9599387166
55146,43112.37819742557
55147,69810.76792030536
55148,46037.73329766262
55149,26225.32934905311
55150,28979.80589606805
55151,89375.15448560433
55152,19956.61563060254
55153,24619.175873625503
55154,18621.178167937254
55155,64406.13112760512
55156,80538.9829422706
55157,16102.2197939193
55158,71193.0972044771
55159,97365.5187687174
55160,34396.98569386066
55161,32379.438180415367
55162,87186.58519023213
55163,31323.311492097993
55164,24567.100510309236
55165,29383.562396727968
55166,29095.210515416067
55167,85521.14984090743
55168,24567.100510309236
55169,85521.14984090743
55170,33871.182659166974
55171,18677.78497065713
55172,14573.534276709739
55173,81600.87578907383
55174,16102.2197939193
55175,42053.22488759006
55176,18291.180281277837
55177,40434.81556665878
55178,86200.8074725072
55179,32036.801453508957
55180,21425.055007091232
55181,19103.092605909293
55182,28571.650072096512
55183,70907.45110238233
55184,39856.33532104395
55185,24567.100510309236
55186,16102.2197939193
55187,26921.69899168333
55188,28337.532807889078
55189,45560.36611253005
55190,16955.74281861255
55191,116479.60451234382
55192,44216.51741688866
55193,17767.655143244006
55194,16102.2197939193
55195,46217.22324485396
55196,27677.952462299043
55197,44151.2925421242
55198,17162.134441260492
55199,84622.82396780384
55200,64504.00992136137
55201,15938.952994951414
55202,20549.605236677035
55203,57677.83737897561
55204,50294.295052819456
55205,51669.551183409305
55206,56315.14950157809
55207,27314.370546743346
55208,44151.2925421242
55209,45985.67374778221
55210,41551.42516717538
55211,42854.912521211634
55212,29811.777786169052
55213,16102.2197939193
55214,47554.13832182473
55215,26921.69899168333
55216,54342.490301335856
55217,50729.44010041979
55218,19721.750170043728
55219,40438.57367592182
55220,14186.92958733045
55221,19998.401691786286
55222,24317.24565304508
55223,23579.12724769985
55224,28571.650072096512
55225,19757.24747215112
55226,50729.44010041979
55227,18621.178167937254
55228,26225.32934905311
55229,16102.2197939193
55230,87186.58519023213
55231,40957.927674815175
55232,27042.964554886945
55233,32644.895879900734
55234,41572.60265459155
55235,26326.39728413396
55236,33323.254086733956
55237,67362.11030925288
55238,70055.3172427983
55239,35570.280551228854
55240,75582.11920087972
55241,14186.92958733045
55242,69242.01575305763
55243,77371.67921732084
55244,16102.2197939193
55245,73765.07408944836
55246,59257.07525184023
55247,17767.655143244006
55248,26232.53585963394
55249,30774.333386398583
55250,17767.655143244006
55251,26232.53585963394
55252,65607.38780331881
55253,44151.2925421242
55254,58776.45301884172
55255,15908.97173937502
55256,17437.65725658459
55257,18621.178167937254
55258,58003.40053628955
55259,25438.519036969068
55260,81600.87578907383
55261,36181.955531064275
55262,16955.74281861255
55263,42854.912521211634
55264,59633.45525020964
55265,69192.11035617092
55266,27468.27219013911
55267,16471.022500789582
55268,28760.806747769086
55269,40086.099289929516
55270,15908.97173937502
55271,18265.512323217896
55272,16762.49476406827
55273,37432.34432515661
55274,14573.534276709739
55275,47960.626869137675
55276,16832.13655460108
55277,69441.62591754617
55278,65607.38780331881
55279,14998.841911961901
55280,18195.87053268509
55281,27560.766811718397
55282,31143.098425366647
55283,44395.69194231406
55284,20184.927293018693
55285,24432.650272393097
55286,22348.21982231729
55287,64597.39516279516
55288,16334.27937462719
55289,36042.93538767172
55290,41821.675390518314
55291,36813.68676102218
55292,17437.65725658459
55293,69192.11035617092
55294,63421.073609104125
55295,24432.650272393097
55296,24007.342637140933
55297,34881.70601168364
55298,65086.508958428836
55299,26643.448259531542
55300,26660.751249075023
55301,18091.812122826417
55302,26660.751249075023
55303,87186.58519023213
55304,24626.32232860012
55305,39715.440047129014
55306,49262.62051059202
55307,25420.623535002484
55308,14998.841911961901
55309,54194.72627117274
55310,17187.802399320433
55311,15852.364936655145
55312,18291.180281277837
55313,51750.418554556956
55314,174443.64323498285
55315,18195.87053268509
55316,83391.27280973094
55317,14998.841911961901
55318,14998.841911961901
55319,18677.78497065713
55320,34690.21006544306
55321,32036.801453508957
55322,18621.178167937254
55323,69192.11035617092
55324,60922.51060116494
55325,44320.2383984575
55326,27086.058884327187
55327,34474.33802919203
55328,40957.927674815175
55329,17437.65725658459
55330,51229.74610825257
55331,17767.655143244006
55332,35188.06724541695
55333,53513.83902171171
55334,27086.058884327187
55335,25237.83343775994
55336,24559.893999728407
55337,18195.87053268509
55338,33758.84247421258
55339,60058.7628854618
55340,40853.60646765859
55341,49064.00475109508
55342,70907.45110238233
55343,39675.61780819509
55344,67343.83788572538
55345,26225.32934905311
55346,70907.45110238233
55347,33721.14435874857
55348,16955.74281861255
55349,21238.529405858826
55350,16955.74281861255
55351,79498.46539268659
55352,13333.406562637198
55353,22161.69422108488
55354,71619.01650712512
55355,30342.71690515143
55356,32987.83466453
55357,69192.11035617092
55358,18195.87053268509
55359,14186.92958733045
55360,24567.100510309236
55361,44900.00639383119
55362,34044.87352974006
55363,32036.801453508957
55364,36181.955531064275
55365,16102.2197939193
55366,18621.178167937254
55367,24193.86823837334
55368,32419.254014134847
55369,34899.64566444419
55370,65086.508958428836
55371,30083.183778025454
55372,17187.802399320433
55373,43994.076525580516
55374,27718.127047403264
55375,52895.18145757728
55376,13333.406562637198
55377,17437.65725658459
55378,17767.655143244006
55379,25488.32322306651
55380,32130.83243316209
55381,29631.5647194377
55382,40583.9564699034
55383,78221.45618523873
55384,65853.21594860822
55385,50729.44010041979
55386,31519.395288041305
55387,49450.196516567485
55388,37472.16015887609
55389,22858.430775708053
55390,58153.69736988282
55391,87186.58519023213
55392,31748.619127350157
55393,36906.804576912975
55394,50729.44010041979
55395,31721.731064674685
55396,51321.33367839164
55397,37458.11111983246
55398,70991.99533795335
55399,17767.655143244006
55400,29084.991520981923
55401,14273.51764562671
55402,77244.15640206376
55403,43718.66023691477
55404,13333.406562637198
55405,23954.373297744893
55406,57860.48971272104
55407,13333.406562637198
55408,23822.887873741805
55409,32383.14300374444
55410,46565.4417431559
55411,13333.406562637198
55412,21618.303061635514
55413,44649.14972209809
55414,30237.085421421216
55415,25807.228224381775
55416,16955.74281861255
55417,16102.2197939193
55418,58393.32753613709
55419,29853.9599387166
55420,60921.11018802753
55421,18621.178167937254
55422,69192.11035617092
55423,16102.2197939193
55424,82250.13303602894
55425,24619.175873625503
55426,25237.83343775994
55427,31714.439266000467
55428,57059.179814841176
55429,31748.619127350157
55430,17437.65725658459
55431,75582.11920087972
55432,41831.746567155315
55433,54342.490301335856
55434,24432.650272393097
55435,14998.841911961901
55436,15427.057301402983
55437,54342.490301335856
55438,50729.44010041979
55439,65086.508958428836
55440,44847.66218475442
55441,20089.617544425946
55442,20514.92517967811
55443,80136.72122874338
55444,14186.92958733045
55445,15852.364936655145
55446,81600.87578907383
55447,13333.406562637198
55448,87186.58519023213
55449,33351.82866027361
55450,52031.43374187414
55451,39123.54646915717
55452,55058.47398687588
55453,23153.819612447685
55454,46217.22324485396
55455,57059.179814841176
55456,34141.96795691721
55457,23579.12724769985
55458,42854.912521211634
55459,26225.32934905311
55460,16334.27937462719
55461,33778.32812972623
55462,16955.74281861255
55463,64871.07155161242
55464,27468.27219013911
55465,13333.406562637198
55466,60922.51060116494
55467,16955.74281861255
55468,57059.179814841176
55469,14186.92958733045
55470,72210.43914882827
55471,34899.64566444419
55472,54290.36658355906
55473,16955.74281861255
55474,47882.65859417867
55475,24619.175873625503
55476,18621.178167937254
55477,65086.508958428836
55478,19998.401691786286
55479,16102.2197939193
55480,26595.94280169169
55481,34463.07623713882
55482,24317.24565304508
55483,14668.844025302482
55484,52895.18145757728
55485,33117.83898242853
55486,69192.11035617092
55487,67103.89400379952
55488,65086.508958428836
55489,18621.178167937254
55490,17187.802399320433
55491,26643.448259531542
55492,24432.650272393097
55493,35424.27782353729
55494,17767.655143244006
55495,27314.370546743346
55496,69192.11035617092
55497,77993.62844526781
55498,87186.58519023213
55499,81600.87578907383
55500,18265.512323217896
55501,43551.53836030507
55502,47882.65859417867
55503,17685.659579294326
55504,69953.36937044057
55505,40967.08195260803
55506,81600.87578907383
55507,23249.558549610534
55508,40246.65244752361
55509,45701.69402745276
55510,47882.65859417867
55511,42854.912521211634
55512,19956.61563060254
55513,70907.45110238233
55514,29853.9599387166
55515,27468.27219013911
55516,23283.738410960217
55517,69272.06326129257
55518,47960.626869137675
55519,36181.955531064275
55520,24584.99601227582
55521,52677.054952011145
55522,18621.178167937254
55523,13333.406562637198
55524,61933.65670879841
55525,18195.87053268509
55526,38919.43329747142
55527,18195.87053268509
55528,32379.438180415367
55529,15427.057301402983
55530,13333.406562637198
55531,41209.70160403131
55532,64281.816997281494
55533,13333.406562637198
55534,55393.744465516465
55535,17437.65725658459
55536,17767.655143244006
55537,88689.65267294733
55538,23153.819612447685
55539,25580.937152997478
55540,14998.841911961901
55541,31257.765841319913
55542,14186.92958733045
55543,65584.36613840272
55544,63421.073609104125
